Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method,cluster,Sales_Level
West Gear,1185732,5/18/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,35.0,275,9625,3850.0,In-store,0,High
West Gear,1185732,6/17/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35.0,275,9625,3850.0,In-store,0,High
West Gear,1185732,6/17/2021,Northeast,West Virginia,Charleston,Men's Apparel,45.0,275,12375,4950.0,In-store,0,High
West Gear,1185732,7/16/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,50.0,275,13750,5500.0,In-store,0,High
West Gear,1185732,8/17/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,40.0,275,11000,4400.0,In-store,0,High
West Gear,1185732,10/17/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,35.0,275,9625,3850.0,In-store,0,High
Sports Direct,1185732,7/20/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,45.0,275,12375,4331.0,In-store,0,High
Sports Direct,1185732,8/21/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,45.0,275,12375,4331.0,In-store,0,High
Foot Locker,1185732,12/20/2021,Northeast,Maryland,Baltimore,Women's Apparel,65.0,275,17875,5363.0,In-store,1,Low
Foot Locker,1185732,3/13/2021,Northeast,Delaware,Wilmington,Women's Apparel,40.0,275,11000,4400.0,In-store,0,High
Foot Locker,1185732,5/13/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,50.0,275,13750,4813.0,In-store,0,High
Foot Locker,1185732,5/13/2021,Northeast,Delaware,Wilmington,Men's Apparel,55.0,275,15125,4538.0,In-store,0,High
Kohl's,1185732,11/14/2021,Northeast,Delaware,Wilmington,Men's Apparel,65.0,275,17875,5363.0,In-store,1,Low
Kohl's,1185732,1/10/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,35.0,275,9625,3369.0,In-store,0,High
Kohl's,1185732,1/10/2021,Northeast,Delaware,Wilmington,Women's Apparel,35.0,275,9625,3850.0,In-store,0,High
Kohl's,1185732,2/8/2021,Northeast,New Jersey,Newark,Women's Apparel,35.0,275,9625,3850.0,In-store,0,High
Kohl's,1185732,6/8/2021,Northeast,New Jersey,Newark,Women's Street Footwear,40.0,275,11000,4400.0,In-store,0,High
Kohl's,1185732,7/6/2021,Northeast,New Jersey,Newark,Men's Apparel,50.0,275,13750,4125.0,In-store,0,High
Kohl's,1185732,9/6/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,45.0,275,12375,4331.0,In-store,0,High
Sports Direct,1185732,11/7/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,50.0,275,13750,4813.0,In-store,0,High
Sports Direct,1185732,12/6/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,50.0,275,13750,5500.0,In-store,0,High
Sports Direct,1185732,12/6/2021,Northeast,New Jersey,Newark,Men's Apparel,60.0,275,16500,4950.0,In-store,1,Low
Sports Direct,1185732,4/4/2021,Northeast,Connecticut,Hartford,Women's Apparel,40.0,275,11000,3850.0,In-store,0,High
Sports Direct,1185732,5/3/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,45.0,275,12375,3713.0,In-store,0,High
Sports Direct,1185732,6/5/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,45.0,275,12375,3713.0,In-store,0,High
Sports Direct,1185732,6/5/2021,Northeast,Connecticut,Hartford,Men's Apparel,55.0,275,15125,4538.0,In-store,0,High
Sports Direct,1185732,7/3/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,45.0,275,12375,3713.0,In-store,0,High
Sports Direct,1185732,9/3/2021,Northeast,Connecticut,Hartford,Women's Apparel,60.0,275,16500,5775.0,In-store,1,Low
Sports Direct,1185732,10/5/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,55.0,275,15125,6050.0,In-store,0,High
Foot Locker,1185732,10/5/2021,Northeast,Connecticut,Hartford,Women's Apparel,70.0,275,19250,6738.0,In-store,1,Low
Foot Locker,1185732,11/4/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,55.0,275,15125,4538.0,In-store,0,High
Sports Direct,1185732,11/7/2021,Northeast,Rhode Island,Providence,Women's Apparel,65.0,275,17875,7150.0,In-store,1,Low
Sports Direct,1185732,12/6/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,50.0,275,13750,5500.0,In-store,0,High
Sports Direct,1185732,4/14/2021,Northeast,Massachusetts,Boston,Women's Apparel,40.0,275,11000,3300.0,In-store,0,High
Sports Direct,1185732,7/13/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,45.0,275,12375,3094.0,In-store,0,High
Sports Direct,1185732,8/14/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,45.0,275,12375,3094.0,In-store,0,High
Amazon,1185732,11/14/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,55.0,275,15125,3781.0,In-store,0,High
Amazon,1185732,2/12/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,35.0,275,9625,3369.0,In-store,0,High
Amazon,1185732,3/10/2021,Northeast,Vermont,Burlington,Women's Street Footwear,35.0,275,9625,3369.0,In-store,0,High
Amazon,1185732,3/10/2021,Northeast,Vermont,Burlington,Women's Apparel,45.0,275,12375,4950.0,In-store,0,High
Amazon,1185732,5/10/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,55.0,275,15125,6806.0,In-store,0,High
Amazon,1185732,5/10/2021,Northeast,Vermont,Burlington,Men's Apparel,60.0,275,16500,5775.0,In-store,1,Low
Amazon,1185732,11/11/2021,Northeast,Vermont,Burlington,Men's Apparel,70.0,275,19250,6738.0,In-store,1,Low
Amazon,1185732,2/19/2021,Northeast,New Hampshire,Manchester,Men's Apparel,60.0,275,16500,4950.0,In-store,1,Low
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,50.0,275,13750,5500.0,In-store,0,High
Amazon,1185732,5/17/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,55.0,275,15125,4538.0,In-store,0,High
Amazon,1185732,8/18/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,55.0,275,15125,4538.0,Outlet,0,High
Foot Locker,1185732,2/22/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,45.0,275,12375,3094.0,Outlet,0,High
West Gear,1185732,11/10/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,35.0,270,9450,3308.0,In-store,0,High
Sports Direct,1185732,11/7/2021,Northeast,New Jersey,Newark,Women's Street Footwear,50.0,270,13500,5400.0,In-store,0,High
Foot Locker,1185732,6/29/2021,Midwest,Illinois,Chicago,Women's Apparel,65.0,250,16250,8125.0,Outlet,1,Low
Foot Locker,1185732,7/1/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,250,11250,3938.0,Outlet,0,High
Foot Locker,1185732,7/8/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250,10000,3500.0,Outlet,0,High
Foot Locker,1185732,7/14/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250,10000,3500.0,Outlet,0,High
Foot Locker,1185732,7/23/2021,Midwest,Illinois,Chicago,Women's Apparel,55.0,250,13750,6875.0,Outlet,0,High
Foot Locker,1185732,7/25/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250,12500,4375.0,Outlet,0,High
Foot Locker,1185732,7/29/2021,Midwest,Illinois,Chicago,Women's Apparel,65.0,250,16250,8125.0,Outlet,1,Low
Foot Locker,1185732,7/31/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250,12500,4375.0,Outlet,0,High
Foot Locker,1185732,8/4/2021,Midwest,Illinois,Chicago,Women's Apparel,65.0,250,16250,8125.0,Outlet,1,Low
Foot Locker,1185732,8/7/2021,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,250,12500,4375.0,Outlet,0,High
Foot Locker,1185732,11/20/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,70.0,250,17500,5250.0,Outlet,1,Low
Foot Locker,1185732,11/22/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,60.0,250,15000,5250.0,Outlet,0,High
Foot Locker,1185732,12/26/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,75.0,250,18750,5625.0,Outlet,1,Low
West Gear,1128299,1/6/2020,West,Nevada,Las Vegas,Men's Apparel,50.0,250,12500,6875.0,Outlet,0,High
West Gear,1128299,5/30/2020,West,Washington,Seattle,Men's Apparel,55.0,250,13750,3438.0,In-store,0,High
Foot Locker,1185732,12/5/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.0,250,10000,3000.0,Outlet,0,High
Foot Locker,1185732,7/27/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,40.0,250,10000,3500.0,Outlet,0,High
Foot Locker,1185732,7/31/2021,Midwest,Nebraska,Omaha,Women's Apparel,55.0,250,13750,6875.0,Outlet,0,High
Sports Direct,1197831,8/11/2021,South,Alabama,Birmingham,Men's Apparel,40.0,250,10000,3500.0,Outlet,0,High
Sports Direct,1197831,8/17/2021,South,Alabama,Birmingham,Men's Apparel,40.0,250,10000,4000.0,Outlet,0,High
Amazon,1185732,10/13/2021,South,Alabama,Birmingham,Men's Athletic Footwear,40.0,250,10000,3500.0,Outlet,0,High
Amazon,1185732,10/17/2021,Northeast,Maine,Portland,Women's Apparel,40.0,250,10000,4000.0,Outlet,0,High
Amazon,1185732,10/23/2021,Northeast,Maine,Portland,Women's Apparel,40.0,250,10000,4000.0,Outlet,0,High
Amazon,1185732,12/28/2021,Northeast,Maine,Portland,Men's Athletic Footwear,50.0,250,12500,4375.0,Outlet,0,High
Amazon,1185732,11/18/2021,Northeast,Maine,Portland,Women's Apparel,70.0,250,17500,7000.0,Outlet,1,Low
Amazon,1185732,12/17/2021,Northeast,Maine,Portland,Women's Street Footwear,55.0,250,13750,5500.0,Outlet,0,High
Amazon,1185732,2/22/2021,West,Alaska,Anchorage,Men's Apparel,65.0,250,16250,4063.0,Outlet,1,Low
Amazon,1185732,3/20/2021,West,Alaska,Anchorage,Men's Athletic Footwear,55.0,250,13750,4813.0,Outlet,0,High
Amazon,1185732,5/20/2021,West,Alaska,Anchorage,Women's Athletic Footwear,55.0,250,13750,3438.0,Outlet,0,High
Amazon,1185732,8/21/2021,West,Alaska,Anchorage,Women's Athletic Footwear,55.0,250,13750,3438.0,Outlet,0,High
Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,50.0,250,12500,3125.0,Outlet,0,High
Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Men's Apparel,65.0,250,16250,2438.0,Outlet,1,Low
Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,60.0,250,15000,4500.0,In-store,0,High
Foot Locker,1128299,3/23/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,50.0,250,12500,4375.0,In-store,0,High
Foot Locker,1128299,8/24/2021,Southeast,Virginia,Richmond,Women's Apparel,75.0,250,18750,5625.0,In-store,1,Low
Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Women's Street Footwear,50.0,250,12500,4375.0,In-store,0,High
Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Women's Apparel,45.0,250,11250,3375.0,In-store,0,High
Foot Locker,1185732,3/17/2021,Midwest,Missouri,St. Louis,Men's Apparel,45.0,250,11250,3938.0,In-store,0,High
Foot Locker,1185732,5/19/2021,Midwest,Missouri,St. Louis,Men's Apparel,45.0,250,11250,3938.0,In-store,0,High
West Gear,1128299,3/23/2021,West,Oregon,Portland,Women's Athletic Footwear,50.0,250,12500,4375.0,In-store,0,High
West Gear,1128299,8/24/2021,West,Oregon,Portland,Women's Apparel,75.0,250,18750,5625.0,In-store,1,Low
West Gear,1128299,9/25/2021,West,Oregon,Portland,Women's Street Footwear,50.0,250,12500,4375.0,In-store,0,High
West Gear,1128299,9/25/2021,West,Oregon,Portland,Women's Apparel,45.0,250,11250,3375.0,In-store,0,High
West Gear,1128299,1/17/2021,West,Oregon,Portland,Women's Athletic Footwear,45.0,250,11250,4500.0,In-store,0,High
West Gear,1128299,2/17/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,45.0,250,11250,4500.0,In-store,0,High
West Gear,1128299,9/18/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,45.0,250,11250,4500.0,Online,0,High
Foot Locker,1197831,2/4/2021,West,Idaho,Boise,Men's Apparel,40.0,250,10000,2500.0,Online,0,High
West Gear,1197831,3/6/2021,West,Idaho,Boise,Men's Apparel,40.0,250,10000,3000.0,Online,0,High
Foot Locker,1128299,4/23/2021,West,Arizona,Phoenix,Women's Athletic Footwear,50.0,250,12500,4375.0,Online,0,High
Kohl's,1128299,5/27/2021,West,New Mexico,Albuquerque,Men's Apparel,60.0,250,15000,4500.0,Online,0,High
Sports Direct,1128299,1/13/2021,West,New Mexico,Albuquerque,Men's Apparel,45.0,250,11250,3938.0,Online,0,High
Sports Direct,1128299,2/13/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,40.0,250,10000,4000.0,Online,0,High
Sports Direct,1128299,3/12/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,50.0,250,12500,5000.0,Online,0,High
Amazon,1185732,3/21/2021,Southeast,Kentucky,Louisville,Women's Apparel,45.0,250,11250,4500.0,Online,0,High
Amazon,1185732,4/22/2021,Southeast,Kentucky,Louisville,Women's Apparel,40.0,250,10000,4000.0,Online,0,High
Amazon,1185732,7/21/2021,Southeast,Kentucky,Louisville,Men's Apparel,50.0,250,12500,4375.0,Online,0,High
Amazon,1185732,8/22/2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,40.0,250,10000,4000.0,Online,0,High
Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Men's Apparel,40.0,250,10000,3500.0,Online,0,High
West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,45.0,250,11250,3938.0,Online,0,High
Foot Locker,1197831,11/13/2021,Midwest,Kansas,Wichita,Men's Apparel,75.0,250,18750,6563.0,Online,1,Low
Foot Locker,1185732,5/13/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,60.0,250,15000,6000.0,Online,0,High
Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,40.0,250,10000,3000.0,Online,0,High
Foot Locker,1185732,10/12/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,45.0,250,11250,3375.0,Online,0,High
Sports Direct,1185732,10/12/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,60.0,250,15000,6000.0,Online,0,High
Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,45.0,250,11250,3375.0,Online,0,High
Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,65.0,250,16250,6500.0,Online,1,Low
Sports Direct,1185732,12/11/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,50.0,250,12500,3750.0,Online,0,High
Sports Direct,1185732,5/10/2021,Midwest,North Dakota,Fargo,Women's Apparel,55.0,250,13750,5500.0,In-store,0,High
Sports Direct,1185732,10/9/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,40.0,250,10000,3000.0,In-store,0,High
Foot Locker,1185732,10/9/2021,Midwest,North Dakota,Fargo,Women's Apparel,55.0,250,13750,5500.0,In-store,0,High
Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,40.0,250,10000,3000.0,In-store,0,High
Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Women's Apparel,65.0,250,16250,6500.0,In-store,1,Low
Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,50.0,250,12500,3750.0,In-store,0,High
Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Women's Apparel,50.0,250,12500,5000.0,In-store,0,High
West Gear,1185732,10/6/2021,Midwest,Iowa,Des Moines,Women's Apparel,50.0,250,12500,5000.0,In-store,0,High
West Gear,1185732,10/3/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,50.0,250,12500,5000.0,In-store,0,High
West Gear,1185732,12/2/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,50.0,250,12500,3750.0,In-store,0,High
West Gear,1185732,12/2/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,60.0,250,15000,7500.0,In-store,0,High
West Gear,1185732,5/11/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,40.0,250,10000,4000.0,In-store,0,High
West Gear,1185732,11/10/2021,Midwest,Indiana,Indianapolis,Men's Apparel,60.0,250,15000,4500.0,In-store,0,High
West Gear,1185732,2/17/2021,Northeast,West Virginia,Charleston,Men's Apparel,50.0,250,12500,5000.0,In-store,0,High
West Gear,1185732,8/17/2021,Northeast,West Virginia,Charleston,Men's Apparel,50.0,250,12500,5000.0,In-store,0,High
West Gear,1185732,5/20/2021,Northeast,Maryland,Baltimore,Women's Apparel,55.0,250,13750,4125.0,In-store,0,High
West Gear,1185732,6/22/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,45.0,250,11250,3938.0,In-store,0,High
Foot Locker,1185732,12/20/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,50.0,250,12500,4375.0,In-store,0,High
Foot Locker,1185732,3/13/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,40.0,250,10000,3500.0,In-store,0,High
Foot Locker,1185732,5/13/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,45.0,250,11250,4500.0,In-store,0,High
Foot Locker,1185732,8/14/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,45.0,250,11250,4500.0,In-store,0,High
Kohl's,1185732,5/6/2021,Northeast,New Jersey,Newark,Women's Street Footwear,40.0,250,10000,4000.0,In-store,0,High
Kohl's,1185732,6/8/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,40.0,250,10000,4000.0,In-store,0,High
Kohl's,1185732,6/8/2021,Northeast,New Jersey,Newark,Men's Apparel,50.0,250,12500,3750.0,In-store,0,High
Kohl's,1185732,7/6/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,40.0,250,10000,4000.0,In-store,0,High
Kohl's,1185732,9/6/2021,Northeast,New Jersey,Newark,Women's Apparel,55.0,250,13750,5500.0,In-store,0,High
Kohl's,1185732,10/8/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,50.0,250,12500,4375.0,In-store,0,High
Sports Direct,1185732,10/8/2021,Northeast,New Jersey,Newark,Women's Apparel,65.0,250,16250,6500.0,In-store,1,Low
Sports Direct,1185732,11/7/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,50.0,250,12500,5000.0,In-store,0,High
Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Women's Apparel,40.0,250,10000,3500.0,In-store,0,High
Sports Direct,1185732,5/3/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,50.0,250,12500,5000.0,In-store,0,High
Sports Direct,1185732,5/3/2021,Northeast,Connecticut,Hartford,Men's Apparel,55.0,250,13750,4125.0,In-store,0,High
Foot Locker,1185732,11/4/2021,Northeast,Connecticut,Hartford,Men's Apparel,65.0,250,16250,4875.0,In-store,1,Low
Foot Locker,1185732,7/6/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,40.0,250,10000,4000.0,In-store,0,High
Foot Locker,1185732,8/7/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,40.0,250,10000,4000.0,In-store,0,High
Sports Direct,1185732,1/17/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,40.0,250,10000,3000.0,In-store,0,High
Sports Direct,1185732,1/17/2021,Northeast,Rhode Island,Providence,Women's Apparel,40.0,250,10000,3000.0,In-store,0,High
Sports Direct,1185732,2/15/2021,Northeast,Massachusetts,Boston,Women's Apparel,40.0,250,10000,3000.0,In-store,0,High
Sports Direct,1185732,6/15/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,45.0,250,11250,2813.0,In-store,0,High
Sports Direct,1185732,7/13/2021,Northeast,Massachusetts,Boston,Men's Apparel,55.0,250,13750,3438.0,In-store,0,High
Sports Direct,1185732,9/13/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50.0,250,12500,3750.0,In-store,0,High
Amazon,1185732,11/14/2021,Northeast,Massachusetts,Boston,Men's Apparel,65.0,250,16250,4063.0,In-store,1,Low
Amazon,1185732,3/10/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,45.0,250,11250,5063.0,In-store,0,High
Amazon,1185732,5/10/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,50.0,250,12500,4375.0,In-store,0,High
Amazon,1185732,8/11/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,50.0,250,12500,4375.0,In-store,0,High
Amazon,1185732,2/19/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,50.0,250,12500,5000.0,In-store,0,High
Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,50.0,250,12500,5000.0,In-store,0,High
Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,40.0,250,10000,3000.0,In-store,0,High
Amazon,1185732,8/18/2021,Northeast,New Hampshire,Manchester,Men's Apparel,65.0,250,16250,4875.0,Outlet,1,Low
Amazon,1185732,9/17/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,55.0,250,13750,4125.0,Outlet,0,High
Foot Locker,1185732,6/17/2021,Midwest,Illinois,Chicago,Women's Apparel,50.0,225,11250,5625.0,Outlet,0,High
Foot Locker,1185732,6/23/2021,Midwest,Illinois,Chicago,Women's Apparel,50.0,225,11250,5625.0,Outlet,0,High
Foot Locker,1185732,7/10/2021,Midwest,Illinois,Chicago,Men's Apparel,50.0,225,11250,3938.0,Outlet,0,High
Foot Locker,1185732,10/23/2021,South,Texas,Dallas,Men's Athletic Footwear,45.0,225,10125,3544.0,Outlet,0,High
Foot Locker,1185732,10/27/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,45.0,225,10125,3038.0,Outlet,0,High
Foot Locker,1185732,11/2/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,45.0,225,10125,3038.0,Outlet,0,High
Foot Locker,1185732,11/29/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55.0,225,12375,4950.0,Outlet,0,High
Foot Locker,1185732,12/5/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55.0,225,12375,4950.0,Outlet,0,High
Foot Locker,1185732,12/14/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,60.0,225,13500,3375.0,Outlet,0,High
Foot Locker,1185732,12/16/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,50.0,225,11250,3375.0,Outlet,0,High
