InvoiceDate,Retailer,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method,Sales_Level,month_year
22387,Walmart,Southeast,Florida,Orlando,Women's Street Footwear,70,400,28000,8400,Outlet,Low,22281
22349,Kohl's,West,Wyoming,Cheyenne,Women's Athletic Footwear,35,400,14000,4900,In-store,High,22281
22304,Foot Locker,West,Wyoming,Cheyenne,Women's Apparel,40,400,16000,4800,In-store,High,22281
22455,Foot Locker,Southeast,Virginia,Richmond,Men's Apparel,90,400,36000,14400,In-store,Low,22281
22299,Sports Direct,Southeast,Virginia,Richmond,Women's Athletic Footwear,30,400,12000,4200,In-store,High,22281
22386,Sports Direct,Midwest,Michigan,Detroit,Men's Apparel,50,400,20000,8000,In-store,Low,22281
22329,Foot Locker,Midwest,Missouri,St. Louis,Women's Apparel,30,400,12000,6000,In-store,High,22281
22510,Foot Locker,Midwest,Missouri,St. Louis,Women's Street Footwear,35,400,14000,4900,In-store,High,22281
22542,Foot Locker,Midwest,Missouri,St. Louis,Men's Athletic Footwear,30,400,12000,4200,In-store,High,22281
22349,West Gear,West,Utah,Salt Lake City,Women's Apparel,30,400,12000,6000,In-store,High,22281
22381,West Gear,West,Utah,Salt Lake City,Women's Apparel,25,400,10000,5000,In-store,High,22281
22412,West Gear,West,Utah,Salt Lake City,Women's Apparel,45,400,18000,9000,In-store,Low,22281
22442,West Gear,West,Utah,Salt Lake City,Men's Athletic Footwear,25,400,10000,3500,In-store,High,22281
22442,West Gear,West,Utah,Salt Lake City,Men's Apparel,35,400,14000,4900,In-store,High,22281
22535,West Gear,West,Utah,Salt Lake City,Women's Apparel,25,400,10000,5000,In-store,High,22281
22304,West Gear,West,Utah,Salt Lake City,Women's Apparel,40,400,16000,4800,In-store,High,22281
22455,West Gear,West,Oregon,Portland,Men's Apparel,90,400,36000,14400,In-store,Low,22281
22297,West Gear,West,Oregon,Portland,Men's Street Footwear,35,400,14000,5600,In-store,High,22281
22297,West Gear,West,Oregon,Portland,Men's Athletic Footwear,45,400,18000,7200,In-store,Low,22281
22297,West Gear,West,Oregon,Portland,Women's Street Footwear,45,400,18000,7200,In-store,Low,22281
22328,West Gear,West,Oregon,Portland,Men's Athletic Footwear,45,400,18000,7200,In-store,Low,22281
22328,West Gear,West,Oregon,Portland,Women's Street Footwear,45,400,18000,7200,In-store,Low,22281
22355,West Gear,South,Louisiana,New Orleans,Women's Street Footwear,60,400,24000,9600,In-store,Low,22281
22418,West Gear,South,Louisiana,New Orleans,Men's Athletic Footwear,50,400,20000,8000,In-store,Low,22281
22418,West Gear,South,Louisiana,New Orleans,Women's Street Footwear,50,400,20000,8000,In-store,Low,22281
22345,West Gear,West,Idaho,Boise,Women's Apparel,35,400,14000,7000,Online,High,22281
22405,West Gear,West,Idaho,Boise,Men's Apparel,50,400,20000,6000,Online,Low,22281
22528,Sports Direct,West,Idaho,Boise,Women's Athletic Footwear,60,400,24000,12000,Online,Low,22281
22528,Sports Direct,West,Idaho,Boise,Men's Apparel,55,400,22000,7700,Online,Low,22281
22424,Foot Locker,West,Arizona,Phoenix,Women's Street Footwear,55,400,22000,7700,Online,Low,22281
22515,Foot Locker,West,Arizona,Phoenix,Women's Athletic Footwear,55,400,22000,7700,Online,Low,22281
22515,Foot Locker,West,Arizona,Phoenix,Men's Apparel,65,400,26000,7800,Online,Low,22281
22337,Kohl's,West,New Mexico,Albuquerque,Women's Apparel,45,400,18000,4500,Online,Low,22281
22364,Kohl's,West,New Mexico,Albuquerque,Men's Athletic Footwear,55,400,22000,8800,Online,Low,22281
22364,Kohl's,West,New Mexico,Albuquerque,Women's Street Footwear,55,400,22000,7700,Online,Low,22281
22396,Kohl's,West,New Mexico,Albuquerque,Women's Street Footwear,60,400,24000,8400,Online,Low,22281
22324,Sports Direct,West,New Mexico,Albuquerque,Men's Athletic Footwear,40,400,16000,6400,Online,High,22281
22324,Sports Direct,West,New Mexico,Albuquerque,Women's Street Footwear,40,400,16000,5600,Online,High,22281
22414,Sports Direct,Southeast,Georgia,Atlanta,Men's Athletic Footwear,55,400,22000,8800,Online,Low,22281
22414,Sports Direct,Southeast,Georgia,Atlanta,Women's Apparel,70,400,28000,7000,Online,Low,22281
22444,Sports Direct,Southeast,Georgia,Atlanta,Women's Athletic Footwear,50,400,20000,8000,Online,Low,22281
22537,Sports Direct,Southeast,Georgia,Atlanta,Women's Athletic Footwear,45,400,18000,7200,Online,Low,22281
22537,Sports Direct,Southeast,Georgia,Atlanta,Men's Apparel,55,400,22000,7700,Online,Low,22281
22514,Amazon,Southeast,Kentucky,Louisville,Women's Apparel,55,400,22000,8800,Online,Low,22281
22329,Foot Locker,South,Mississippi,Jackson,Men's Apparel,40,400,16000,5600,Online,High,22281
22355,Foot Locker,South,Mississippi,Jackson,Men's Athletic Footwear,25,400,10000,3500,Online,High,22281
22416,Foot Locker,South,Mississippi,Jackson,Men's Apparel,45,400,18000,6300,Online,Low,22281
22539,Walmart,South,Mississippi,Jackson,Men's Apparel,30,400,12000,4200,Online,High,22281
22390,Walmart,South,Arkansas,Little Rock,Women's Apparel,30,400,12000,4800,Online,High,22281
22452,Walmart,South,Arkansas,Little Rock,Women's Street Footwear,40,400,16000,6400,Online,High,22281
22480,Walmart,South,Arkansas,Little Rock,Women's Athletic Footwear,45,400,18000,7200,Online,Low,22281
22512,Walmart,South,Arkansas,Little Rock,Women's Athletic Footwear,40,400,16000,6400,Online,High,22281
22562,Sports Direct,Midwest,North Dakota,Fargo,Men's Street Footwear,50,400,20000,7000,In-store,Low,22281
22593,Foot Locker,Midwest,North Dakota,Fargo,Men's Street Footwear,50,400,20000,7000,In-store,Low,22281
22559,Foot Locker,Midwest,Iowa,Des Moines,Men's Street Footwear,45,400,18000,5400,In-store,Low,22281
22590,West Gear,Midwest,Iowa,Des Moines,Men's Street Footwear,45,400,18000,5400,In-store,Low,22281
22587,West Gear,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,45,400,18000,5400,In-store,Low,22281
22623,West Gear,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,50,400,20000,8000,In-store,Low,22281
22623,West Gear,Midwest,Indiana,Indianapolis,Women's Apparel,65,400,26000,10400,In-store,Low,22281
22477,West Gear,Northeast,West Virginia,Charleston,Men's Athletic Footwear,55,400,22000,8800,In-store,Low,22281
22413,Foot Locker,Northeast,Delaware,Wilmington,Women's Apparel,60,400,24000,9600,In-store,Low,22281
22446,Foot Locker,Northeast,Delaware,Wilmington,Men's Athletic Footwear,50,400,20000,7000,In-store,Low,22281
22506,Foot Locker,Northeast,Delaware,Wilmington,Women's Apparel,60,400,24000,9600,In-store,Low,22281
22439,Kohl's,Northeast,New Jersey,Newark,Women's Apparel,55,400,22000,8800,In-store,Low,22281
22591,Sports Direct,Northeast,New Jersey,Newark,Men's Street Footwear,60,400,24000,8400,In-store,Low,22281
22464,Sports Direct,Northeast,Connecticut,Hartford,Men's Athletic Footwear,50,400,20000,8000,In-store,Low,22281
22496,Sports Direct,Northeast,Connecticut,Hartford,Men's Athletic Footwear,50,400,20000,8000,In-store,Low,22281
22617,Foot Locker,Northeast,Connecticut,Hartford,Women's Apparel,70,400,28000,9800,In-store,Low,22281
22467,Foot Locker,Northeast,Rhode Island,Providence,Women's Apparel,55,400,22000,8800,In-store,Low,22281
22410,Amazon,Northeast,Vermont,Burlington,Women's Apparel,65,400,26000,10400,In-store,Low,22281
22443,Amazon,Northeast,Vermont,Burlington,Men's Athletic Footwear,55,400,22000,9900,In-store,Low,22281
22503,Amazon,Northeast,Vermont,Burlington,Women's Apparel,65,400,26000,10400,In-store,Low,22281
22478,Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,55,375,20625,10313,Outlet,Low,22281
22507,Sports Direct,South,Texas,Dallas,Men's Apparel,40,375,15000,3750,Outlet,High,22281
22616,Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Apparel,70,375,26250,7875,Outlet,Low,22281
21933,West Gear,West,Nevada,Las Vegas,Women's Apparel,55,375,20625,4125,Outlet,Low,21915
21972,West Gear,West,Nevada,Las Vegas,Women's Street Footwear,60,375,22500,7875,In-store,Low,21915
21976,West Gear,West,Nevada,Las Vegas,Women's Apparel,75,375,28125,4219,In-store,Low,21915
22009,West Gear,West,Colorado,Denver,Women's Street Footwear,65,375,24375,8531,In-store,Low,21915
22014,West Gear,West,Colorado,Denver,Men's Athletic Footwear,65,375,24375,8531,In-store,Low,21915
22015,West Gear,West,Colorado,Denver,Women's Street Footwear,65,375,24375,12188,In-store,Low,21915
22053,West Gear,West,Colorado,Denver,Men's Apparel,75,375,28125,15469,In-store,Low,21915
22078,West Gear,West,Washington,Seattle,Women's Apparel,65,375,24375,4875,In-store,Low,21915
22095,West Gear,West,Washington,Seattle,Men's Apparel,85,375,31875,7969,In-store,Low,21915
22117,West Gear,West,Washington,Seattle,Women's Street Footwear,60,375,22500,5625,In-store,Low,21915
22120,West Gear,West,Washington,Seattle,Women's Apparel,75,375,28125,5625,In-store,Low,21915
22296,Kohl's,Midwest,Montana,Billings,Men's Athletic Footwear,45,375,16875,5063,Outlet,High,22281
22300,Kohl's,Midwest,Montana,Billings,Women's Apparel,60,375,22500,5625,Outlet,Low,22281
22334,Kohl's,Midwest,Montana,Billings,Women's Athletic Footwear,45,375,16875,6750,Outlet,High,22281
22341,Kohl's,Midwest,Montana,Billings,Men's Apparel,55,375,20625,12375,Outlet,Low,22281
22364,Sports Direct,South,Tennessee,Knoxville,Women's Athletic Footwear,35,375,13125,6563,Outlet,High,22281
22406,Sports Direct,South,Tennessee,Knoxville,Women's Athletic Footwear,40,375,15000,8250,Outlet,High,22281
22439,Foot Locker,Midwest,Nebraska,Omaha,Men's Street Footwear,40,375,15000,6000,Outlet,High,22281
22502,Sports Direct,South,Alabama,Birmingham,Women's Athletic Footwear,35,375,13125,6563,Outlet,High,22281
22290,West Gear,Northeast,Maine,Portland,Men's Street Footwear,35,375,13125,3281,Outlet,High,22281
22290,West Gear,Northeast,Maine,Portland,Men's Athletic Footwear,45,375,16875,3375,Outlet,High,22281
22290,West Gear,Northeast,Maine,Portland,Women's Street Footwear,45,375,16875,4219,Outlet,High,22281
22290,Foot Locker,West,Alaska,Anchorage,Men's Street Footwear,35,375,13125,3281,Outlet,High,22281
22290,Foot Locker,West,Alaska,Anchorage,Men's Athletic Footwear,45,375,16875,3375,Outlet,High,22281
22290,Foot Locker,West,Alaska,Anchorage,Women's Street Footwear,45,375,16875,4219,Outlet,High,22281
22321,Foot Locker,West,Alaska,Anchorage,Men's Athletic Footwear,45,375,16875,3375,Outlet,High,22281
22321,Foot Locker,West,Alaska,Anchorage,Women's Street Footwear,45,375,16875,4219,Outlet,High,22281
22348,Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,60,375,22500,5625,Outlet,Low,22281
22411,Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,60,375,22500,4500,Outlet,Low,22281
22411,Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,60,375,22500,5625,Outlet,Low,22281
22534,Walmart,West,Hawaii,Honolulu,Women's Street Footwear,65,375,24375,6094,Outlet,Low,22281
22534,Walmart,West,Hawaii,Honolulu,Women's Apparel,60,375,22500,9000,Outlet,Low,22281
22355,Sports Direct,Southeast,Florida,Orlando,Women's Apparel,60,375,22500,10125,Outlet,Low,22281
22387,Walmart,Southeast,Florida,Orlando,Women's Apparel,75,375,28125,12656,Outlet,Low,22281
22328,Sports Direct,Midwest,Michigan,Detroit,Women's Athletic Footwear,30,375,11250,3938,In-store,High,22281
22354,Sports Direct,Midwest,Michigan,Detroit,Men's Apparel,45,375,16875,6750,In-store,High,22281
22386,Sports Direct,Midwest,Michigan,Detroit,Women's Athletic Footwear,35,375,13125,4594,In-store,High,22281
22449,Foot Locker,Midwest,Missouri,St. Louis,Women's Street Footwear,25,375,9375,3281,In-store,High,22281
22478,Foot Locker,Midwest,Missouri,St. Louis,Women's Athletic Footwear,30,375,11250,4500,In-store,High,22281
22478,Foot Locker,Midwest,Missouri,St. Louis,Men's Apparel,40,375,15000,5250,In-store,High,22281
22291,West Gear,Midwest,Missouri,St. Louis,Men's Apparel,35,375,13125,4594,In-store,High,22281
22322,West Gear,Midwest,Missouri,St. Louis,Men's Athletic Footwear,25,375,9375,3281,In-store,High,22281
22322,West Gear,West,Utah,Salt Lake City,Men's Apparel,35,375,13125,4594,In-store,High,22281
22412,West Gear,West,Utah,Salt Lake City,Men's Athletic Footwear,30,375,11250,3938,In-store,High,22281
22328,West Gear,South,Louisiana,New Orleans,Women's Apparel,45,375,16875,5906,In-store,High,22281
22355,West Gear,South,Louisiana,New Orleans,Men's Athletic Footwear,55,375,20625,8250,In-store,Low,22281
22387,West Gear,South,Louisiana,New Orleans,Women's Street Footwear,55,375,20625,8250,In-store,Low,22281
22315,Foot Locker,West,Idaho,Boise,Women's Athletic Footwear,35,375,13125,5250,Online,High,22281
22375,West Gear,West,Idaho,Boise,Women's Athletic Footwear,30,375,11250,5063,Online,High,22281
22557,Sports Direct,West,Idaho,Boise,Women's Athletic Footwear,45,375,16875,8438,Online,High,22281
22334,Foot Locker,West,Idaho,Boise,Men's Athletic Footwear,40,375,15000,6000,Online,High,22281
22334,Foot Locker,West,Idaho,Boise,Women's Street Footwear,40,375,15000,5250,Online,High,22281
22424,Foot Locker,West,Arizona,Phoenix,Men's Athletic Footwear,55,375,20625,8250,Online,Low,22281
22424,Foot Locker,West,Arizona,Phoenix,Women's Apparel,70,375,26250,6563,Online,Low,22281
22483,Foot Locker,West,Arizona,Phoenix,Women's Athletic Footwear,50,375,18750,6563,Online,Low,22281
22515,Foot Locker,West,Arizona,Phoenix,Women's Apparel,70,375,26250,6563,Online,Low,22281
22547,Foot Locker,West,Arizona,Phoenix,Women's Athletic Footwear,45,375,16875,5906,Online,High,22281
22547,Foot Locker,West,Arizona,Phoenix,Men's Apparel,55,375,20625,6188,Online,Low,22281
22364,Kohl's,West,New Mexico,Albuquerque,Women's Apparel,55,375,20625,5156,Online,Low,22281
22396,Kohl's,West,New Mexico,Albuquerque,Women's Apparel,75,375,28125,7031,Online,Low,22281
22324,Sports Direct,Southeast,Georgia,Atlanta,Women's Apparel,40,375,15000,3750,Online,High,22281
22351,Sports Direct,Southeast,Georgia,Atlanta,Men's Athletic Footwear,50,375,18750,7500,Online,Low,22281
22351,Sports Direct,Southeast,Georgia,Atlanta,Women's Street Footwear,50,375,18750,6563,Online,Low,22281
22383,Sports Direct,Southeast,Georgia,Atlanta,Women's Street Footwear,55,375,20625,7219,Online,Low,22281
22322,Amazon,Midwest,Ohio,Columbus,Women's Athletic Footwear,30,375,11250,4500,Online,High,22281
22348,Amazon,Midwest,Ohio,Columbus,Men's Apparel,40,375,15000,5250,Online,High,22281
22380,Amazon,Midwest,Ohio,Columbus,Men's Apparel,45,375,16875,5906,Online,High,22281
22453,Amazon,Southeast,Kentucky,Louisville,Women's Apparel,55,375,20625,8250,Online,Low,22281
22300,Foot Locker,Southeast,Kentucky,Louisville,Women's Athletic Footwear,25,375,9375,3750,Online,High,22281
22387,Foot Locker,South,Mississippi,Jackson,Men's Athletic Footwear,25,375,9375,3281,Online,High,22281
22416,Foot Locker,South,Mississippi,Jackson,Women's Athletic Footwear,35,375,13125,5250,Online,High,22281
22419,Walmart,South,Arkansas,Little Rock,Men's Athletic Footwear,40,375,15000,5250,Online,High,22281
22452,Walmart,South,Arkansas,Little Rock,Women's Athletic Footwear,40,375,15000,6000,Online,High,22281
22452,Walmart,South,Arkansas,Little Rock,Men's Apparel,55,375,20625,7219,Online,Low,22281
22512,Walmart,South,Arkansas,Little Rock,Men's Apparel,50,375,18750,6563,Online,Low,22281
22303,West Gear,South,Arkansas,Little Rock,Men's Athletic Footwear,25,375,9375,3281,Online,High,22281
22303,West Gear,South,Arkansas,Little Rock,Women's Apparel,25,375,9375,3750,Online,High,22281
22480,West Gear,South,Oklahoma,Oklahoma City,Women's Street Footwear,45,375,16875,6750,Online,High,22281
22512,West Gear,South,Oklahoma,Oklahoma City,Women's Street Footwear,50,375,18750,7500,Online,Low,22281
22542,West Gear,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,40,375,15000,5250,Online,High,22281
22472,Foot Locker,Midwest,South Dakota,Sioux Falls,Women's Apparel,55,375,20625,8250,Online,Low,22281
22469,Sports Direct,Midwest,North Dakota,Fargo,Women's Apparel,55,375,20625,8250,In-store,Low,22281
22466,Foot Locker,Midwest,Iowa,Des Moines,Women's Apparel,55,375,20625,8250,In-store,Low,22281
22463,West Gear,Midwest,Wisconsin,Milwaukee,Women's Apparel,55,375,20625,8250,In-store,Low,22281
22556,West Gear,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,45,375,16875,5063,In-store,High,22281
22470,West Gear,Midwest,Indiana,Indianapolis,Women's Apparel,60,375,22500,9000,In-store,Low,22281
22467,Kohl's,Northeast,New Jersey,Newark,Men's Athletic Footwear,45,375,16875,5906,In-store,High,22281
22499,Kohl's,Northeast,New Jersey,Newark,Men's Athletic Footwear,45,375,16875,5906,In-store,High,22281
22620,Sports Direct,Northeast,New Jersey,Newark,Women's Apparel,65,375,24375,9750,In-store,Low,22281
22403,Sports Direct,Northeast,Connecticut,Hartford,Women's Apparel,60,375,22500,7875,In-store,Low,22281
22436,Sports Direct,Northeast,Connecticut,Hartford,Men's Athletic Footwear,50,375,18750,7500,In-store,Low,22281
22496,Sports Direct,Northeast,Connecticut,Hartford,Women's Apparel,60,375,22500,7875,In-store,Low,22281
22617,Foot Locker,Northeast,Connecticut,Hartford,Men's Athletic Footwear,55,375,20625,8250,In-store,Low,22281
22561,Foot Locker,Northeast,Rhode Island,Providence,Men's Street Footwear,55,375,20625,7219,In-store,Low,22281
22446,Sports Direct,Northeast,Massachusetts,Boston,Women's Apparel,60,375,22500,6750,In-store,Low,22281
22330,Amazon,Northeast,New Hampshire,Manchester,Women's Apparel,50,375,18750,6563,In-store,Low,22281
22478,Amazon,Northeast,New Hampshire,Manchester,Women's Street Footwear,55,375,20625,6188,Outlet,Low,22281
22510,Amazon,Northeast,New Hampshire,Manchester,Women's Street Footwear,55,375,20625,6188,Outlet,Low,22281
22466,Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,55,350,19250,9625,Outlet,Low,22281
22622,Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Apparel,70,350,24500,7350,Outlet,Low,22281
21935,West Gear,West,Nevada,Las Vegas,Men's Athletic Footwear,65,350,22750,5688,Outlet,Low,21915
21939,West Gear,West,Nevada,Las Vegas,Women's Apparel,80,350,28000,5600,Outlet,Low,21915
21973,West Gear,West,Nevada,Las Vegas,Women's Athletic Footwear,60,350,21000,6300,In-store,Low,21915
21981,West Gear,West,Nevada,Las Vegas,Men's Apparel,70,350,24500,12250,In-store,Low,21915
22006,West Gear,West,Colorado,Denver,Women's Apparel,55,350,19250,2888,In-store,Low,21915
22045,West Gear,West,Colorado,Denver,Women's Street Footwear,55,350,19250,7700,In-store,Low,21915
22048,West Gear,West,Colorado,Denver,Women's Apparel,70,350,24500,4900,In-store,Low,21915
22080,West Gear,West,Washington,Seattle,Men's Athletic Footwear,75,350,26250,6563,In-store,Low,21915
22084,West Gear,West,Washington,Seattle,Women's Apparel,80,350,28000,5600,In-store,Low,21915
22118,West Gear,West,Washington,Seattle,Women's Athletic Footwear,60,350,21000,6300,In-store,Low,21915
22335,Kohl's,Midwest,Montana,Billings,Men's Apparel,55,350,19250,11550,Outlet,Low,22281
22353,Sports Direct,South,Tennessee,Knoxville,Men's Apparel,40,350,14000,4200,Outlet,High,22281
22407,Sports Direct,South,Tennessee,Knoxville,Men's Apparel,35,350,12250,4900,Outlet,High,22281
22462,Foot Locker,Midwest,Nebraska,Omaha,Women's Apparel,50,350,17500,8750,Outlet,Low,22281
22508,Sports Direct,South,Alabama,Birmingham,Women's Athletic Footwear,35,350,12250,6738,Outlet,High,22281
22544,Sports Direct,South,Alabama,Birmingham,Women's Athletic Footwear,60,350,21000,12600,Outlet,Low,22281
22545,Sports Direct,South,Alabama,Birmingham,Men's Apparel,45,350,15750,7088,Outlet,High,22281
